"","Start DateTime","Region","System","Activity","End DateTime Diff","Capacity","Network Traffic","End DateTime"
"1494",2016-03-05 06:23:17,"Americas","Custom Application","Update",31255,0.5,"Medium",2016-03-05 15:04:12
"1495",2016-09-20 14:29:43,"Europe","Server","Service Down",26275,0.7,"Medium",2016-09-20 21:47:38
"1496",2016-01-30 08:45:51,"Africa","Email","Install",28888,0.4,"Medium",2016-01-30 16:47:19
"1497",2016-03-21 23:11:25,"Americas","Custom Application","Service Down",29353,0.8,"Medium",2016-03-22 07:20:38
"1498",2016-03-11 00:58:28,"Americas","Server","Update",19041,0.7,"High",2016-03-11 06:15:49
"1499",2016-09-25 09:21:42,"Americas","Email","Update",27604,0.5,"Medium",2016-09-25 17:01:46
"1500",2016-12-16 00:24:26,"Europe","Custom Application","Update",25407,0.6,"Medium",2016-12-16 07:27:53
"1501",2016-11-12 11:36:53,"Europe","Server","Update",21277,0.7,"High",2016-11-12 17:31:30
"1502",2016-10-30 13:13:00,"Europe","Custom Application","Update",23329,0.4,"Medium",2016-10-30 19:41:49
"1503",2016-10-08 07:07:54,"Europe","Custom Application","Update",27148,0.5,"Medium",2016-10-08 14:40:22
"1504",2016-03-15 14:59:35,"Asia","Email","Update",29238,0.5,"Medium",2016-03-15 23:06:53
"1505",2016-04-15 20:27:19,"Asia","Network","Install",26382,0.4,"Medium",2016-04-16 03:47:01
"1506",2016-12-08 19:22:57,"Americas","Email","Update",21716,0.4,"High",2016-12-09 01:24:53
"1507",2016-05-25 01:32:52,"Asia","Network","Update",29362,0.4,"Medium",2016-05-25 09:42:14
"1508",2016-06-27 05:45:08,"Europe","Server","Update",23174,0.7,"High",2016-06-27 12:11:22
"1509",2016-10-20 16:58:37,"Americas","Email","Update",28956,0.4,"Medium",2016-10-21 01:01:13
"1510",2016-08-18 11:59:55,"Americas","Custom Application","Service Down",27598,0.7,"Medium",2016-08-18 19:39:53
"1511",2016-06-19 07:20:01,"Americas","Email","Update",28270,0.4,"Medium",2016-06-19 15:11:11
"1512",2016-11-04 03:02:10,"Europe","Custom Application","Service Down",22524,0.6,"High",2016-11-04 09:17:34
"1513",2016-10-17 07:09:05,"Europe","Server","Update",25145,0.6,"High",2016-10-17 14:08:10
"1514",2016-03-18 01:58:30,"Asia","Email","Update",30251,0.5,"Medium",2016-03-18 10:22:41
"1515",2016-10-14 05:38:04,"Americas","Custom Application","Update",22210,0.5,"High",2016-10-14 11:48:14
"1516",2016-03-19 17:13:32,"Americas","Custom Application","Install",32417,0.5,"Low",2016-03-20 02:13:49
"1517",2016-04-03 02:54:52,"Americas","Email","Install",28975,0.4,"Medium",2016-04-03 10:57:47
"1518",2016-05-25 03:12:06,"Americas","Custom Application","Service Down",27523,0.6,"Medium",2016-05-25 10:50:49
"1519",2016-09-04 22:26:19,"Europe","Custom Application","Update",28264,0.7,"Medium",2016-09-05 06:17:23
"1520",2016-04-20 01:07:51,"Americas","Custom Application","Update",33026,0.6,"Low",2016-04-20 10:18:17
"1521",2016-07-07 23:19:00,"Americas","Server","Update",25172,0.7,"High",2016-07-08 06:18:32
"1522",2016-10-26 13:58:21,"Europe","Email","Install",28976,0.2,"Medium",2016-10-26 22:01:17
"1523",2016-11-12 05:50:36,"Europe","Server","Update",25354,0.6,"Medium",2016-11-12 12:53:10
"1524",2016-12-30 08:56:55,"Europe","Custom Application","Service Down",23843,0.6,"High",2016-12-30 15:34:18
"1525",2016-02-17 23:19:43,"Asia","Email","Install",32194,0.4,"Low",2016-02-18 08:16:17
"1526",2016-09-06 22:11:12,"Americas","Custom Application","Update",21997,0.4,"High",2016-09-07 04:17:49
"1527",2016-05-04 01:37:41,"Americas","Server","Update",25788,0.7,"Medium",2016-05-04 08:47:29
"1528",2016-03-29 23:26:08,"Asia","Email","Install",27136,0.5,"Medium",2016-03-30 06:58:24
"1529",2016-10-14 11:04:46,"Americas","Email","Update",25904,0.4,"Medium",2016-10-14 18:16:30
"1530",2016-10-09 22:41:30,"Americas","Custom Application","Service Down",26288,0.5,"Medium",2016-10-10 05:59:38
"1531",2016-12-16 11:13:57,"Europe","Email","Update",25940,0.3,"Medium",2016-12-16 18:26:17
"1532",2016-04-13 19:50:42,"Asia","Email","Service Down",27527,0.5,"Medium",2016-04-14 03:29:29
"1533",2017-01-19 16:08:15,"Australia","Email","Service Down",25055,0.4,"Medium",2017-01-19 23:05:50
"1534",2016-11-17 03:03:02,"Europe","Server","Service Down",22436,0.7,"High",2016-11-17 09:16:58
"1535",2016-05-08 06:35:37,"Americas","Server","Update",25755,0.7,"Medium",2016-05-08 13:44:52
"1536",2016-11-09 22:06:34,"Europe","Custom Application","Service Down",24131,0.6,"High",2016-11-10 04:48:45
"1537",2016-02-05 20:22:37,"Asia","Email","Update",31143,0.6,"Medium",2016-02-06 05:01:40
"1538",2016-04-13 01:47:09,"Americas","Custom Application","Install",27118,0.4,"Medium",2016-04-13 09:19:07
"1539",2016-03-17 03:49:41,"Asia","Email","Update",29235,0.4,"Medium",2016-03-17 11:56:56
"1540",2016-07-04 14:15:33,"Americas","Custom Application","Update",24476,0.6,"High",2016-07-04 21:03:29
"1541",2016-04-20 03:25:14,"Asia","Custom Application","Update",29635,0.7,"Medium",2016-04-20 11:39:09
"1542",2016-10-16 06:43:51,"Americas","Email","Update",23713,0.3,"Medium",2016-10-16 13:19:04
"1543",2016-06-03 07:58:27,"Americas","Email","Update",30347,0.5,"Medium",2016-06-03 16:24:14
"1544",2016-04-25 13:51:40,"Americas","Custom Application","Update",22735,0.7,"High",2016-04-25 20:10:35
"1545",2016-10-09 04:25:00,"Americas","Email","Service Down",27261,0.6,"Medium",2016-10-09 11:59:21
"1546",2016-04-06 09:04:45,"Americas","Custom Application","Update",25021,0.5,"Medium",2016-04-06 16:01:46
"1547",2016-03-05 01:16:46,"Asia","Email","Update",29780,0.4,"Medium",2016-03-05 09:33:06
"1548",2017-01-04 11:21:34,"Europe","Email","Service Down",22611,0.5,"High",2017-01-04 17:38:25
"1549",2016-11-03 08:16:20,"Europe","Server","Update",19811,0.5,"High",2016-11-03 13:46:31
"1550",2016-04-14 23:31:36,"Americas","Server","Service Down",25095,0.8,"High",2016-04-15 06:29:51
"1551",2016-12-02 21:56:52,"Americas","Email","Service Down",27569,0.5,"Medium",2016-12-03 05:36:21
"1552",2016-04-09 14:50:27,"Americas","Custom Application","Update",27301,0.5,"Medium",2016-04-09 22:25:28
"1553",2016-11-25 01:18:34,"Europe","Email","Update",26802,0.3,"Medium",2016-11-25 08:45:16
"1554",2016-02-27 14:46:11,"Asia","Email","Install",30415,0.5,"Low",2016-02-27 23:13:06
"1555",2016-04-20 10:50:40,"Americas","Custom Application","Install",24770,0.7,"Medium",2016-04-20 17:43:30
"1556",2016-08-07 20:35:45,"Americas","Email","Install",29897,0.4,"Medium",2016-08-08 04:54:02
"1557",2016-05-18 18:28:14,"Americas","Network","Update",31693,0.3,"Low",2016-05-19 03:16:27
"1558",2016-03-10 08:52:08,"Asia","Network","Install",28116,0.2,"Medium",2016-03-10 16:40:44
"1559",2016-05-09 23:24:00,"Americas","Server","Update",21857,0.7,"High",2016-05-10 05:28:17
"1560",2016-03-08 07:45:29,"Asia","Email","Install",26315,0.3,"Medium",2016-03-08 15:04:04
"1561",2016-01-29 17:39:44,"Asia","Email","Install",32279,0.5,"Low",2016-01-30 02:37:43
"1562",2016-07-16 13:12:16,"Americas","Custom Application","Update",29348,0.5,"Medium",2016-07-16 21:21:24
"1563",2016-10-13 02:33:30,"Americas","Custom Application","Update",26216,0.6,"Medium",2016-10-13 09:50:26
"1564",2016-06-29 03:58:34,"Americas","Custom Application","Service Down",23629,0.7,"High",2016-06-29 10:32:23
"1565",2016-04-30 20:42:42,"Americas","Email","Update",25061,0.4,"Medium",2016-05-01 03:40:23
"1566",2016-02-04 03:33:02,"Asia","Custom Application","Install",27366,0.5,"Medium",2016-02-04 11:09:08
"1567",2016-04-02 13:12:35,"Asia","Email","Update",26580,0.5,"Medium",2016-04-02 20:35:35
"1568",2016-07-30 02:45:14,"Americas","Custom Application","Update",23549,0.7,"High",2016-07-30 09:17:43
"1569",2016-08-17 16:19:48,"Americas","Custom Application","Update",29055,0.5,"Medium",2016-08-18 00:24:03
"1570",2016-08-21 06:32:38,"Americas","Custom Application","Service Down",27501,0.8,"Medium",2016-08-21 14:10:59
"1571",2016-11-18 23:41:34,"Europe","Custom Application","Update",25038,0.5,"Medium",2016-11-19 06:38:52
"1572",2017-01-16 05:27:55,"Europe","Custom Application","Service Down",22755,0.5,"High",2017-01-16 11:47:10
"1573",2016-05-04 05:05:33,"Asia","Email","Update",23668,0.3,"Medium",2016-05-04 11:40:01
"1574",2016-03-01 02:28:34,"Asia","Email","Update",29211,0.4,"Medium",2016-03-01 10:35:25
"1575",2016-07-03 14:29:57,"Americas","Custom Application","Update",25669,0.4,"Medium",2016-07-03 21:37:46
"1576",2016-10-24 03:47:50,"Europe","Custom Application","Service Down",25758,0.6,"Medium",2016-10-24 10:57:08
"1577",2016-01-21 14:44:54,"Africa","Email","Install",30015,0.4,"Medium",2016-01-21 23:05:09
"1578",2016-08-19 10:18:12,"Americas","Email","Update",25892,0.4,"Medium",2016-08-19 17:29:44
"1579",2016-04-17 08:42:35,"Americas","Server","Update",27103,0.6,"Medium",2016-04-17 16:14:18
"1580",2016-10-30 21:42:49,"Europe","Data Center","Service Down",20051,0.9,"High",2016-10-31 03:17:00
"1581",2016-06-27 01:08:36,"Americas","Email","Install",23086,0.4,"Medium",2016-06-27 07:33:22
"1582",2016-08-01 08:13:15,"Asia","Network","Update",24681,0.3,"Medium",2016-08-01 15:04:36
"1583",2016-12-22 16:36:04,"Europe","Server","Service Down",24834,0.7,"High",2016-12-22 23:29:58
"1584",2016-09-01 01:06:42,"Americas","Custom Application","Service Down",29175,0.6,"Medium",2016-09-01 09:12:57
"1585",2016-12-27 07:27:01,"Americas","Email","Service Down",25915,0.5,"Medium",2016-12-27 14:38:56
"1586",2016-06-23 10:23:44,"Asia","Email","Update",25888,0.3,"Medium",2016-06-23 17:35:12
"1587",2016-12-26 13:34:06,"Europe","Custom Application","Service Down",26480,0.6,"Medium",2016-12-26 20:55:26
"1588",2016-11-15 17:23:06,"Americas","Email","Update",26670,0.4,"Medium",2016-11-16 00:47:36
"1589",2016-07-14 12:30:16,"Asia","Email","Install",28558,0.3,"Medium",2016-07-14 20:26:14
"1590",2016-10-24 08:11:01,"Europe","Custom Application","Install",28100,0.4,"Medium",2016-10-24 15:59:21
"1591",2016-10-10 08:36:22,"Europe","Server","Service Down",25571,0.7,"High",2016-10-10 15:42:33
"1592",2016-02-11 05:22:42,"Asia","Email","Install",27234,0.5,"Medium",2016-02-11 12:56:36
"1593",2016-02-28 16:29:26,"Americas","Custom Application","Update",30196,0.7,"Medium",2016-02-29 00:52:42
"1594",2016-07-26 20:37:15,"Americas","Email","Update",27221,0.6,"Medium",2016-07-27 04:10:56
"1595",2016-09-01 22:37:31,"Europe","Server","Update",20397,0.6,"High",2016-09-02 04:17:28
"1596",2016-04-01 07:09:54,"Americas","Email","Update",27954,0.4,"Medium",2016-04-01 14:55:48
"1597",2016-03-06 20:27:41,"Africa","Network","Install",28234,0.3,"Medium",2016-03-07 04:18:15
"1598",2016-06-27 12:32:28,"Asia","Network","Service Down",30959,0.4,"Low",2016-06-27 21:08:27
"1599",2016-05-02 09:05:34,"Americas","Custom Application","Install",29692,0.6,"Medium",2016-05-02 17:20:26
"1600",2016-02-19 12:44:07,"Americas","Custom Application","Install",29869,0.6,"Medium",2016-02-19 21:01:56
"1601",2016-06-14 18:56:14,"Americas","Custom Application","Install",24318,0.6,"Medium",2016-06-15 01:41:32
"1602",2016-02-29 04:15:05,"Americas","Server","Update",26090,0.7,"Medium",2016-02-29 11:29:55
"1603",2016-08-04 16:28:10,"Asia","Email","Update",26633,0.5,"Medium",2016-08-04 23:52:03
"1604",2016-06-07 13:19:38,"Americas","Custom Application","Service Down",26817,0.7,"Medium",2016-06-07 20:46:35
"1605",2016-05-26 07:24:55,"Americas","Custom Application","Service Down",29330,0.6,"Medium",2016-05-26 15:33:45
"1606",2016-07-17 07:20:02,"Americas","Custom Application","Service Down",28300,0.5,"Medium",2016-07-17 15:11:42
"1607",2016-03-22 10:01:02,"Americas","Custom Application","Update",27785,0.5,"Medium",2016-03-22 17:44:07
"1608",2016-01-30 23:51:56,"Asia","Custom Application","Install",26689,0.6,"Medium",2016-01-31 07:16:45
"1609",2016-04-15 19:00:47,"Asia","Email","Update",30945,0.6,"Medium",2016-04-16 03:36:32
"1610",2016-09-08 00:05:08,"Asia","Email","Service Down",24197,0.5,"Medium",2016-09-08 06:48:25
"1611",2016-10-09 09:15:44,"Americas","Email","Update",25300,0.4,"Medium",2016-10-09 16:17:24
"1612",2016-07-14 17:16:23,"Americas","Email","Update",29821,0.6,"Medium",2016-07-15 01:33:24
"1613",2016-04-10 12:26:31,"Americas","Server","New Release",22026,0.8,"High",2016-04-10 18:33:37
"1614",2016-02-11 12:53:43,"Asia","Email","Update",25068,0.4,"Medium",2016-02-11 19:51:31
"1615",2016-03-13 22:41:07,"Asia","Email","Install",31329,0.4,"Low",2016-03-14 07:23:16
"1616",2016-08-08 04:58:07,"Americas","Network","Update",28918,0.3,"Medium",2016-08-08 13:00:05
"1617",2016-07-11 11:31:19,"Americas","Email","Update",31015,0.4,"Low",2016-07-11 20:08:14
"1618",2016-01-29 15:21:56,"Asia","Email","Install",26045,0.4,"Medium",2016-01-29 22:36:01
"1619",2016-04-29 03:59:33,"Asia","Email","Install",33231,0.6,"Low",2016-04-29 13:13:24
"1620",2016-05-14 19:06:24,"Asia","Email","Install",27024,0.4,"Medium",2016-05-15 02:36:48
"1621",2016-06-16 16:54:39,"Americas","Custom Application","Update",22401,0.4,"High",2016-06-16 23:08:00
"1622",2016-11-10 17:14:49,"Americas","Custom Application","New Release",27032,0.8,"Medium",2016-11-11 00:45:21
"1623",2016-04-22 22:50:26,"Asia","Email","Install",27238,0.3,"Medium",2016-04-23 06:24:24
"1624",2016-03-01 10:38:16,"Asia","Network","Update",28213,0.3,"Medium",2016-03-01 18:28:29
"1625",2016-07-22 22:48:15,"Americas","Custom Application","Service Down",29217,0.7,"Medium",2016-07-23 06:55:12
"1626",2016-08-23 01:47:23,"Asia","Network","Service Down",27673,0.4,"Medium",2016-08-23 09:28:36
"1627",2016-02-18 05:36:35,"Americas","Custom Application","Update",26675,0.6,"Medium",2016-02-18 13:01:10
"1628",2016-09-04 02:54:49,"Americas","Email","Update",26911,0.4,"Medium",2016-09-04 10:23:20
"1629",2016-04-26 12:30:25,"Asia","Network","Install",30641,0.5,"Low",2016-04-26 21:01:06
"1630",2016-03-28 18:04:29,"Americas","Custom Application","Install",28597,0.5,"Medium",2016-03-29 02:01:06
"1631",2016-10-09 08:48:42,"Americas","Email","Install",29879,0.3,"Low",2016-10-09 17:06:41
"1632",2016-09-11 22:53:24,"Americas","Email","Update",28961,0.6,"Medium",2016-09-12 06:56:05
"1633",2016-06-02 08:43:12,"Asia","Email","Update",28982,0.5,"Medium",2016-06-02 16:46:14
"1634",2016-03-27 05:45:13,"Asia","Email","Update",32003,0.5,"Low",2016-03-27 14:38:36
"1635",2016-02-11 16:55:15,"Asia","Email","Install",26052,0.4,"Medium",2016-02-12 00:09:27
"1636",2016-06-29 12:26:48,"Americas","Email","Update",28073,0.4,"Medium",2016-06-29 20:14:41
"1637",2016-11-21 17:01:27,"Europe","Server","Update",25422,0.6,"Medium",2016-11-22 00:05:09
"1638",2016-11-08 12:13:52,"Americas","Custom Application","Service Down",26947,0.6,"Medium",2016-11-08 19:42:59
"1639",2016-03-30 22:20:08,"Americas","Custom Application","Update",25303,0.7,"Medium",2016-03-31 05:21:51
"1640",2016-12-04 05:16:15,"Australia","Server","Service Down",24964,0.7,"High",2016-12-04 12:12:19
"1641",2016-08-26 05:08:28,"Asia","Network","Install",28674,0.4,"Medium",2016-08-26 13:06:22
"1642",2016-07-17 14:06:22,"Americas","Email","Service Down",27314,0.4,"Medium",2016-07-17 21:41:36
"1643",2016-08-25 09:24:22,"Americas","Custom Application","Update",28730,0.6,"Medium",2016-08-25 17:23:12
"1644",2016-07-06 22:52:32,"Americas","Email","Install",24429,0.4,"Medium",2016-07-07 05:39:41
"1645",2016-01-24 08:59:04,"Africa","Network","Install",28666,0.4,"Medium",2016-01-24 16:56:50
"1646",2016-03-26 14:59:53,"Asia","SaaS Application","Install",31768,0,"Low",2016-03-26 23:49:21
"1647",2016-06-28 17:29:39,"Americas","Custom Application","Service Down",23935,0.7,"High",2016-06-29 00:08:34
"1648",2016-04-05 16:41:44,"Americas","Custom Application","Update",26421,0.5,"Medium",2016-04-06 00:02:05
"1649",2016-08-20 17:51:55,"Americas","Email","Update",26206,0.4,"Medium",2016-08-21 01:08:41
"1650",2016-10-19 20:11:13,"Americas","Email","Update",28609,0.4,"Medium",2016-10-20 04:08:02
"1651",2016-12-09 16:51:56,"Europe","Custom Application","Update",24884,0.5,"Medium",2016-12-09 23:46:40
"1652",2017-01-16 13:06:15,"Australia",NA,"New Release",22579,1,"High",2017-01-16 19:22:34
"1653",2016-06-08 13:31:14,"Americas","Email","Update",28461,0.5,"Medium",2016-06-08 21:25:35
"1654",2016-05-26 06:26:43,"Americas","Email","Install",27207,0.4,"Medium",2016-05-26 14:00:10
"1655",2016-05-05 19:44:02,"Asia","Email","Update",26006,0.4,"Medium",2016-05-06 02:57:28
"1656",2016-03-29 06:34:35,"Americas","Server","Update",21927,0.5,"High",2016-03-29 12:40:02
"1657",2016-09-07 11:46:58,"Europe","Custom Application","Update",29584,0.5,"Medium",2016-09-07 20:00:02
"1658",2016-03-05 10:47:27,"Asia","Email","Install",27659,0.3,"Medium",2016-03-05 18:28:26
"1659",2016-09-10 13:00:22,"Americas","Custom Application","Service Down",28075,0.7,"Medium",2016-09-10 20:48:17
"1660",2016-08-23 18:28:02,"Asia","Email","Service Down",23063,0.6,"High",2016-08-24 00:52:25
"1661",2016-11-28 21:13:33,"Europe","Email","Install",25329,0.3,"Medium",2016-11-29 04:15:42
"1662",2016-11-11 09:53:34,"Americas","Custom Application","New Release",29858,0.8,"Medium",2016-11-11 18:11:12
"1663",2016-02-27 11:15:36,"Asia","Email","Update",30494,0.5,"Medium",2016-02-27 19:43:50
"1664",2016-10-09 08:45:39,"Americas","Custom Application","Service Down",21644,0.6,"High",2016-10-09 14:46:23
"1665",2016-08-28 21:44:27,"Europe","Custom Application","Update",23615,0.5,"High",2016-08-29 04:18:02
"1666",2016-07-07 04:35:22,"Americas","Custom Application","Update",24471,0.5,"Medium",2016-07-07 11:23:13
"1667",2017-01-16 03:31:26,"Europe","Email","New Release",29790,0.4,"Medium",2017-01-16 11:47:56
"1668",2016-12-12 19:22:07,"Europe","Custom Application","Update",24627,0.3,"Medium",2016-12-13 02:12:34
"1669",2016-06-22 12:14:26,"Asia","Network","Update",26737,0.3,"Medium",2016-06-22 19:40:03
"1670",2016-09-04 04:12:39,"Americas","Server","Service Down",27526,0.8,"Medium",2016-09-04 11:51:25
"1671",2016-01-22 01:23:21,"Asia","Email","Install",29557,0.4,"Medium",2016-01-22 09:35:58
"1672",2017-01-08 05:33:50,"Europe","Server","Service Down",26947,0.9,"Medium",2017-01-08 13:02:57
"1673",2016-10-31 08:29:13,"Europe","Custom Application","Update",27167,0.5,"Medium",2016-10-31 16:02:00
"1674",2016-11-02 07:24:31,"Americas","Email","Update",24122,0.3,"Medium",2016-11-02 14:06:33
"1675",2016-07-10 16:15:48,"Asia","Network","Install",30615,0.4,"Low",2016-07-11 00:46:03
"1676",2016-09-25 12:01:56,"Europe","Server","Install",18862,0.6,"High",2016-09-25 17:16:18
"1677",2016-11-14 15:18:04,"Americas","Email","Service Down",26676,0.6,"Medium",2016-11-14 22:42:40
"1678",2016-02-19 01:04:48,"Americas","Custom Application","Update",26911,0.5,"Medium",2016-02-19 08:33:19
"1679",2016-07-05 08:33:26,"Americas","Email","Update",29386,0.6,"Medium",2016-07-05 16:43:12
"1680",2016-09-01 08:08:01,"Americas","Custom Application","Update",28918,0.6,"Medium",2016-09-01 16:09:59
"1681",2016-03-14 00:27:19,"Asia","Network","Install",28584,0.3,"Medium",2016-03-14 08:23:43
"1682",2016-03-01 02:24:16,"Africa","Network","Update",26241,0.3,"Medium",2016-03-01 09:41:37
"1683",2016-10-23 20:09:02,"Europe","Server","Update",25728,0.5,"Medium",2016-10-24 03:17:50
"1684",2016-09-10 05:00:44,"Europe","Custom Application","Update",27026,0.5,"Medium",2016-09-10 12:31:10
"1685",2016-08-20 06:14:17,"Americas","Custom Application","Service Down",23086,0.6,"High",2016-08-20 12:39:03
"1686",2016-02-21 06:28:17,"Asia","Network","Install",31278,0.3,"Low",2016-02-21 15:09:35
"1687",2016-11-22 09:04:14,"Americas","Network","Update",22358,0.3,"Medium",2016-11-22 15:16:52
"1688",2016-03-05 17:59:17,"Americas","Custom Application","Install",27893,0.5,"Medium",2016-03-06 01:44:10
"1689",2016-04-02 07:35:23,"Americas","Custom Application","Update",25154,0.5,"Medium",2016-04-02 14:34:37
"1690",2016-02-06 06:30:15,"Asia","Custom Application","Update",29522,0.6,"Medium",2016-02-06 14:42:17
"1691",2016-06-03 23:26:26,"Americas","Custom Application","Update",24218,0.4,"Medium",2016-06-04 06:10:04
"1692",2016-07-03 17:34:57,"Americas","Custom Application","Update",25852,0.5,"Medium",2016-07-04 00:45:49
"1693",2016-07-01 20:22:03,"Americas","Custom Application","Install",25480,0.4,"Medium",2016-07-02 03:26:43
"1694",2016-10-27 17:41:39,"Europe","Custom Application","Service Down",23585,0.5,"High",2016-10-28 00:14:44
"1695",2016-03-19 14:01:12,"Asia","Network","Install",29021,0.4,"Medium",2016-03-19 22:04:53
"1696",2016-07-28 10:34:01,"Americas","Custom Application","Update",25536,0.4,"Medium",2016-07-28 17:39:37
"1697",2016-03-05 23:30:03,"Asia","Email","Update",25939,0.5,"Medium",2016-03-06 06:42:22
"1698",2016-04-02 01:51:02,"Asia","Custom Application","Install",23928,0.5,"Medium",2016-04-02 08:29:50
"1699",2016-09-05 09:27:02,"Americas","Email","Update",30898,0.5,"Low",2016-09-05 18:02:00
"1700",2016-03-31 07:25:39,"Americas","Custom Application","Update",23425,0.6,"High",2016-03-31 13:56:04
"1701",2016-04-04 13:11:41,"Asia","Email","Security Test",29838,0.4,"Low",2016-04-04 21:28:59
"1702",2016-07-27 05:19:10,"Americas","Custom Application","Install",24173,0.3,"Medium",2016-07-27 12:02:03
"1703",2016-09-23 04:14:09,"Europe","Server","Service Down",25106,0.7,"High",2016-09-23 11:12:35
"1704",2016-09-05 00:30:18,"Americas","Email","Update",27677,0.5,"Medium",2016-09-05 08:11:35
"1705",2016-06-20 18:59:27,"Americas","Email","Install",28562,0.3,"Medium",2016-06-21 02:55:29
"1706",2016-03-30 01:43:14,"Asia","Custom Application","Service Down",26363,0.6,"Medium",2016-03-30 09:02:37
"1707",2016-07-17 01:19:11,"Americas","Email","Update",30324,0.4,"Medium",2016-07-17 09:44:35
"1708",2016-12-07 02:16:08,"Europe","Email","Service Down",28623,0.5,"Medium",2016-12-07 10:13:11
"1709",2016-07-03 11:39:38,"Americas","Email","Update",27122,0.5,"Medium",2016-07-03 19:11:40
"1710",2016-09-11 04:43:15,"Americas","Custom Application","Service Down",27961,0.6,"Medium",2016-09-11 12:29:16
"1711",2016-10-08 18:44:13,"Australia","Data Center","Install",24738,0.7,"High",2016-10-09 01:36:31
"1712",2016-08-06 22:28:53,"Americas","Custom Application","Service Down",30792,0.7,"Medium",2016-08-07 07:02:05
"1713",2016-09-23 00:59:38,"Europe","Custom Application","Service Down",31107,0.6,"Medium",2016-09-23 09:38:05
"1714",2016-07-17 08:31:16,"Europe","Server","Update",23564,0.6,"High",2016-07-17 15:04:00
"1715",2016-07-13 15:50:56,"Americas","Custom Application","Update",26486,0.6,"Medium",2016-07-13 23:12:22
"1716",2016-04-17 16:54:28,"Americas","Custom Application","Update",29905,0.6,"Medium",2016-04-18 01:12:53
"1717",2016-06-19 12:50:54,"Americas","Custom Application","Update",26736,0.6,"Medium",2016-06-19 20:16:30
"1718",2016-07-18 18:32:19,"Americas","Email","Install",27991,0.4,"Medium",2016-07-19 02:18:50
"1719",2016-05-14 10:17:51,"Asia","Network","Install",26390,0.2,"Medium",2016-05-14 17:37:41
"1720",2016-10-26 19:53:59,"Americas","Custom Application","Update",27393,0.5,"Medium",2016-10-27 03:30:32
"1721",2016-02-24 05:26:24,"Americas","Server","Service Down",28488,0.8,"Medium",2016-02-24 13:21:12
"1722",2016-05-23 11:14:30,"Americas","Custom Application","Update",28307,0.5,"Medium",2016-05-23 19:06:17
"1723",2016-08-28 19:22:06,"Americas","Email","Update",26624,0.4,"Medium",2016-08-29 02:45:50
"1724",2017-01-09 18:25:53,"Europe","Custom Application","Service Down",27167,0.6,"Medium",2017-01-10 01:58:40
"1725",2016-07-04 11:42:59,"Americas","Custom Application","Update",24338,0.3,"Medium",2016-07-04 18:28:37
"1726",2016-04-26 06:56:15,"Americas","Email","Install",30487,0.4,"Low",2016-04-26 15:24:22
"1727",2016-06-09 22:10:00,"Americas","Email","Update",26770,0.5,"Medium",2016-06-10 05:36:10
"1728",2016-10-06 10:53:22,"Europe","Server","Service Down",23968,0.7,"High",2016-10-06 17:32:50
"1729",2016-11-08 13:25:21,"Americas","Custom Application","Update",25347,0.5,"Medium",2016-11-08 20:27:48
"1730",2016-03-23 19:03:41,"Asia","Email","Security Test",25981,0.3,"Medium",2016-03-24 02:16:42
"1731",2016-06-26 01:56:46,"Americas","Email","Update",26696,0.2,"Medium",2016-06-26 09:21:42
"1732",2016-06-30 06:21:23,"Asia","Email","Update",29423,0.5,"Medium",2016-06-30 14:31:46
"1733",2016-06-03 23:10:24,"Americas","Custom Application","Service Down",23509,0.7,"High",2016-06-04 05:42:13
"1734",2016-03-08 06:35:51,"Asia","Email","Install",28735,0.4,"Medium",2016-03-08 14:34:46
"1735",2016-02-29 23:32:18,"Africa","Network","Install",27644,0.3,"Medium",2016-03-01 07:13:02
"1736",2017-01-13 08:44:41,"Europe","Email","Service Down",28955,0.5,"Medium",2017-01-13 16:47:16
"1737",2016-09-28 04:06:50,"Americas","Email","New Release",27373,0.7,"Medium",2016-09-28 11:43:03
"1738",2016-02-25 05:06:05,"Asia","Custom Application","Update",23438,0.4,"High",2016-02-25 11:36:43
"1739",2016-02-22 01:43:12,"Americas","Custom Application","Update",28677,0.5,"Medium",2016-02-22 09:41:09
"1740",2016-05-31 04:32:45,"Americas","Custom Application","Update",20772,0.6,"High",2016-05-31 10:18:57
"1741",2016-11-27 15:22:15,"Australia","Data Center","Service Down",19698,0.7,"High",2016-11-27 20:50:33
"1742",2016-08-10 22:56:40,"Americas","Email","Update",28328,0.4,"Medium",2016-08-11 06:48:48
"1743",2016-08-05 16:09:32,"Asia","Email","Update",25200,0.5,"Medium",2016-08-05 23:09:32
"1744",2016-09-09 17:27:08,"Americas","Email","Update",25065,0.4,"Medium",2016-09-10 00:24:53
"1745",2016-02-03 09:01:41,"Asia","Email","Update",25744,0.7,"Medium",2016-02-03 16:10:45
"1746",2016-10-29 01:29:00,"Americas","Custom Application","Update",26165,0.6,"Medium",2016-10-29 08:45:05
"1747",2017-01-11 23:57:41,"Europe","Custom Application","Service Down",26665,0.5,"Medium",2017-01-12 07:22:06
"1748",2016-03-04 17:14:49,"Asia","Custom Application","Update",25058,0.6,"Medium",2016-03-05 00:12:27
"1749",2016-10-21 17:37:27,"Europe","Custom Application","Update",30836,0.4,"Medium",2016-10-22 02:11:23
"1750",2016-08-16 15:10:16,"Americas","Custom Application","Service Down",29046,0.7,"Medium",2016-08-16 23:14:22
